OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
15320,1591252,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4A,1225,2022/04/26 17:18:00+00
15321,1591253,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3B,0746,2022/05/27 19:35:00+00
15322,1591255,5499,132,TRAFFIC,23109(C) EXHIBITION OF SPEED,5,5A,1391,2022/05/30 22:16:00+00
15323,1591256,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,2,2A,0507,2022/05/31 18:07:00+00
15324,1591257,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0602,2022/05/28 09:32:00+00
15325,1591258,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1603,2022/05/08 01:00:00+00
15326,1591260,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0435,2022/05/29 01:00:00+00
15327,1591261,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0704,2022/05/24 22:38:00+00
15328,1591262,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3B,0747,2022/05/29 19:39:00+00
15329,1591264,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5B,1604,2022/06/01 07:01:00+00
15330,1591265,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5B,1602,2022/06/01 07:01:00+00
15331,1591266,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3A,0707,2022/05/30 00:59:00+00
15332,1591267,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1637,2022/05/28 01:00:00+00
15333,1591268,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,1,1B,0401,2022/05/30 01:12:00+00
15334,1591270,2404,12,AUTO THEFT,10855 VC LSE/RENT NOT RETURNED,6,6E,1101,2022/04/26 23:24:00+00
15335,1591271,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5A,1531,2022/05/23 22:39:00+00
15336,1591273,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0738,2022/05/30 03:15:00+00
15337,1591274,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0605,2022/05/26 05:23:00+00
15338,1591275,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0707,2022/05/30 04:05:00+00
15339,1591276,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0801,2022/05/30 01:00:00+00
15340,1591277,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0305,2022/05/30 04:02:00+00
15341,1591278,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1251,2022/05/28 00:22:00+00
15342,1591279,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5C,1645,2022/06/01 13:20:00+00
15343,1591280,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3M,0744,2022/05/30 05:03:00+00
15344,1591281,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2B,0525,2022/05/30 05:09:00+00
15345,1591282,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,1,1C,0447,2022/05/30 08:45:00+00
15346,1591284,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,3,3M,0742,2022/05/30 04:00:00+00
15347,1591285,2099,9,ARSON,452(D)PC CAUSE FIRE OF PROPERT,6,6C,1113,2022/06/01 05:09:00+00
15348,1591286,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1654,2022/05/29 00:00:00+00
15349,1591287,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,2,2A,0512,2022/05/30 15:16:00+00
15350,1591288,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,6,6A,1041,2022/06/01 07:01:00+00
15351,1591289,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1606,2022/05/29 22:59:00+00
15352,1591292,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5B,1604,2022/06/01 14:36:00+00
15353,1591294,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0784,2022/05/23 23:30:00+00
15354,1591295,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0801,2022/03/09 16:20:00+00
15355,1591296,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0626,2022/05/18 11:10:00+00
15356,1591297,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0738,2022/05/27 18:30:00+00
15357,1591299,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0841,2022/05/21 06:10:00+00
15358,1591300,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,0907,2022/05/22 07:20:00+00
15359,1591303,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6E,0876,2022/05/29 23:00:00+00
15360,1591304,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0478,2022/05/26 13:20:00+00
15361,1591305,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0735,2022/05/27 15:30:00+00
15362,1591306,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0338,2022/05/27 20:02:00+00
15363,1591307,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0567,2022/05/28 00:11:00+00
15364,1591308,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2C,0606,2022/05/22 07:00:00+00
15365,1591309,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0411,2022/05/22 23:00:00+00
15366,1591311,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4A,0907,2022/05/26 22:00:00+00
15367,1591312,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1258,2022/05/31 15:00:00+00
15368,1591318,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0514,2022/05/26 22:55:00+00
15369,1591321,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0507,2022/05/11 11:37:00+00
15370,1591323,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0709,2022/05/26 03:00:00+00
15371,1591327,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0841,2022/04/03 03:00:00+00
15372,1591328,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3M,0742,2022/05/22 04:40:00+00
15373,1591329,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0936,2022/05/05 10:15:00+00
15374,1591330,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0714,2022/05/30 05:00:00+00
15375,1591331,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3B,0736,2022/05/14 03:06:00+00
15376,1591332,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0773,2022/05/29 21:00:00+00
15377,1591333,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2022/05/07 19:15:00+00
15378,1591334,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0776,2022/05/22 07:00:00+00
15379,1591335,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1279,2022/05/25 22:57:00+00
15380,1591336,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2022/05/20 04:00:00+00
15381,1591337,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5C,1623,2022/06/01 07:01:00+00
15382,1591338,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5B,1616,2022/05/23 07:00:00+00
15383,1591339,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4A,0907,2022/05/25 02:30:00+00
15384,1591340,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0945,2022/05/24 13:50:00+00
15385,1591341,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0814,2022/05/12 23:35:00+00
15386,1591345,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0888,2022/05/29 19:30:00+00
15387,1591346,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2022/05/24 19:06:00+00
15388,1591347,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1B,0441,2022/05/19 22:22:00+00
15389,1591348,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0507,2022/05/24 21:05:00+00
15390,1591349,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6B,1401,2022/05/20 23:38:00+00
15391,1591350,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5A,1522,2022/05/31 16:09:00+00
15392,1591351,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,3,3B,0768,2022/05/31 17:35:00+00
15393,1591352,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,4,4C,0985,2022/05/09 15:00:00+00
15394,1591353,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1294,2022/05/30 07:47:00+00
15395,1591354,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0502,2022/05/29 06:00:00+00
15396,1591355,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1254,2022/05/28 11:30:00+00
15397,1591356,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1287,2022/05/30 00:05:00+00
15398,1591357,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0233,2022/05/28 05:00:00+00
15399,1591359,2999,15,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,3,3M,0735,2022/05/21 23:25:00+00
15400,1591360,2999,15,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,1,1A,0324,2022/05/17 18:40:00+00
15401,1591361,2399,2,LARCENY,484 PC PETTY THEFT,1,1C,0406,2022/05/19 23:10:00+00
15402,1591362,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1084,2022/06/01 16:15:00+00
15403,1591363,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5C,1654,2022/05/23 12:00:00+00
15404,1591364,2999,15,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,3,3M,0752,2022/05/20 07:15:00+00
15405,1591365,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4A,0903,2022/05/23 01:50:00+00
15406,1591366,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0763,2022/05/27 23:15:00+00
15407,1591367,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3A,0715,2022/05/31 14:55:00+00
15408,1591368,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0746,2022/05/29 04:00:00+00
15409,1591373,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3M,0735,2022/05/30 09:00:00+00
15410,1591374,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0411,2022/05/28 02:00:00+00
15411,1591375,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0835,2022/05/28 03:00:00+00
15412,1591376,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0336,2022/05/31 19:00:00+00
15413,1591381,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1C,0447,2022/05/30 00:48:00+00
15414,1591382,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0611,2022/05/27 17:15:00+00
15415,1591389,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0763,2022/06/01 07:08:00+00
15416,1591393,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3M,0741,2022/05/30 02:30:00+00
15417,1591394,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,1,1B,0440,2022/05/30 06:00:00+00
15418,1591395,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,5,5C,1642,2022/05/30 18:03:00+00
15419,1591397,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6C,1152,2022/04/03 16:45:00+00
15420,1591398,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1B,0443,2022/05/30 21:03:00+00
15421,1591402,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4C,1255,2022/06/01 15:11:00+00
15422,1591406,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6A,1051,2022/05/28 09:55:00+00
15423,1591407,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6C,1403,2022/05/30 08:35:00+00
15424,1591409,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0765,2022/05/30 02:11:00+00
15425,1591413,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0237,2022/05/30 23:35:00+00
15426,1591418,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0545,2022/06/01 10:32:00+00
15427,1591420,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1A,0356,2022/05/31 02:31:00+00
15428,1591422,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0541,2022/05/29 01:00:00+00
15429,1591424,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0762,2022/05/30 05:00:00+00
15430,1591425,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6E,1106,2022/05/31 03:48:00+00
15431,1591428,3699,19,SEX REGISTRATI,290.012(A) FAIL TO REG-ANNUAL,4,4B,0969,2022/06/01 03:33:00+00
15432,1591429,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6E,0877,2022/05/31 01:30:00+00
15433,1591430,3570,0,NARCOTICS,11379(A)HS SELL/TRANSP AMPHET,2,2C,0603,2022/06/01 01:27:00+00
15434,1591431,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0784,2022/05/31 23:18:00+00
15435,1591432,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1B,0442,2022/05/31 05:13:00+00
15436,1591434,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1B,0435,2022/05/31 06:04:00+00
15437,1591435,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0542,2022/05/30 20:00:00+00
15438,1591438,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0410,2022/05/18 19:00:00+00
15439,1591439,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6B,1084,2022/05/31 03:00:00+00
15440,1591441,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6C,1133,2022/05/30 20:00:00+00
15441,1591442,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1359,2022/05/31 11:13:00+00
15442,1591448,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0306,2022/05/31 05:30:00+00
15443,1591452,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1403,2022/05/31 17:51:00+00
15444,1591457,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3B,0768,2022/05/31 19:00:00+00
15445,1591462,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0503,2022/05/31 20:50:00+00
15446,1591463,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0744,2022/05/31 21:09:00+00
15447,1591465,6201,1,CONSERVATION,597(A) PC MUTILATE ETC ANIMALS,4,4C,1251,2022/05/31 23:25:00+00
15448,1591467,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5A,1394,2022/05/31 23:34:00+00
15449,1591468,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0403,2022/05/31 20:00:00+00
15450,1591473,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6A,1051,2022/04/26 19:00:00+00
15451,1591475,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5A,1522,2022/05/31 23:48:00+00
15452,1591477,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,4,4A,0909,2022/05/18 02:07:00+00
15453,1591482,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,3,3A,0781,2022/05/31 05:08:00+00
15454,1591486,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5B,1359,2022/02/24 02:54:00+00
15455,1591488,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,1,1A,0131,2022/05/31 19:06:00+00
15456,1591489,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0765,2022/06/02 02:54:00+00
15457,1591490,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,1,1B,0401,2022/05/30 04:26:00+00
15458,1591492,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,3,3A,0725,2022/06/02 02:54:00+00
15459,1591493,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5A,1522,2022/06/02 02:23:00+00
15460,1591494,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,6,6B,1086,2022/06/02 01:49:00+00
15461,1591496,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,4,4A,0908,2022/06/02 01:14:00+00
15462,1591497,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0304,2022/05/15 18:00:00+00
15463,1591499,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,6,6A,1053,2022/06/02 00:06:00+00
15464,1591500,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0705,2022/06/01 23:51:00+00
15465,1591501,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1391,2022/06/01 23:42:00+00
15466,1591502,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,3,3A,0715,2022/06/01 22:32:00+00
15467,1591503,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0451,2022/06/01 22:26:00+00
15468,1591505,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0204,2022/06/02 03:00:00+00
15469,1591506,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,4,4A,0901,2022/06/01 22:12:00+00
15470,1591507,5707,0,PRIVACY,602 PC TRESPASS,6,6B,1088,2022/06/01 21:54:00+00
15471,1591509,5499,04,TRAFFIC,23110(A) VC THROW AT VEHICLE,6,6B,1086,2022/06/01 15:29:00+00
15472,1591510,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,5,5B,1369,2022/06/01 17:23:00+00
15473,1591512,5202,12,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-MIS,2,2C,0603,2022/06/01 08:49:00+00
15474,1591513,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,3,3A,0705,2022/06/01 05:19:00+00
15475,1591514,5707,0,PRIVACY,602 PC TRESPASS,5,5C,1639,2022/06/01 01:59:00+00
15476,1591515,2605,8,FRAUD,484G(B) PC ACCESS CARD FRAUD,5,5C,1637,2022/06/02 16:02:00+00
15477,1591516,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0513,2022/05/31 21:39:00+00
15478,1591517,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4B,1346,2022/05/31 21:00:00+00
15479,1591518,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5B,1622,2022/06/02 07:11:00+00
15480,1591519,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0502,2022/05/26 22:26:00+00
15481,1591520,2602,0,FRAUD,FRAUD-SWINDLE,2,2B,0551,2022/06/02 07:00:00+00
15482,1591521,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5A,1363,2022/05/30 05:00:00+00
15483,1591522,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0511,2022/05/24 14:13:00+00
15484,1591523,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6E,1115,2022/05/29 22:30:00+00
15485,1591524,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0212,2022/06/02 04:30:00+00
15486,1591525,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,1,1A,0318,2022/05/30 12:00:00+00
15487,1591526,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0237,2022/05/29 07:00:00+00
15488,1591527,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1152,2022/06/02 05:00:00+00
15489,1591528,2605,8,FRAUD,484G(B) PC ACCESS CARD FRAUD,5,5C,1605,2022/06/02 17:19:00+00
15490,1591529,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0937,2022/05/29 18:42:00+00
15491,1591530,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,4,4A,0905,2022/05/30 18:27:00+00
15492,1591532,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3A,0706,2022/05/30 21:35:00+00
15493,1591533,2205,4,BURGLARY,459.5 BURGLARY SHOPLIFT > $950,2,2C,0620,2022/05/30 22:53:00+00
15494,1591535,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0237,2022/05/31 21:45:00+00
15495,1591536,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1064,2022/05/31 02:22:00+00
15496,1591537,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0801,2022/05/28 16:45:00+00
15497,1591540,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1364,2022/06/02 18:17:00+00
15498,1591541,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1113,2022/05/31 04:00:00+00
15499,1591542,2602,0,FRAUD,FRAUD-SWINDLE,2,2A,0214,2022/05/07 07:00:00+00
15500,1591543,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1255,2022/06/02 00:00:00+00
15501,1591544,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0725,2022/05/30 18:52:00+00
15502,1591545,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1146,2022/05/29 21:00:00+00
15503,1591546,2605,8,FRAUD,484G(B) PC ACCESS CARD FRAUD,2,2A,0232,2022/06/02 18:48:00+00
15504,1591547,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5B,1359,2022/05/31 05:27:00+00
15505,1591548,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0847,2022/05/29 10:59:00+00
15506,1591549,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0937,2022/05/31 19:48:00+00
15507,1591550,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0777,2022/06/02 05:00:00+00
15508,1591551,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1262,2022/05/09 22:00:00+00
15509,1591552,2605,8,FRAUD,484G(B) PC ACCESS CARD FRAUD,5,5B,1621,2022/06/02 19:06:00+00
15510,1591553,2308,1,LARCENY,487(A) GRAND THEFT-INSIDE,2,2C,0623,2022/05/27 23:30:00+00
15511,1591554,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,1,1A,0338,2022/05/30 00:00:00+00
15512,1591555,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1616,2022/06/02 19:16:00+00
15513,1591556,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0934,2022/05/31 22:31:00+00
15514,1591557,2501,0,FORGERY,470(D) FORGERY - CHECKS ETC,2,2C,0602,2022/05/26 22:00:00+00
15515,1591558,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6C,1132,2022/05/31 22:40:00+00
15516,1591559,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0853,2022/06/01 01:37:00+00
15517,1591561,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,6,6C,1143,2022/06/01 03:44:00+00
15518,1591562,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0736,2022/06/02 10:13:00+00
15519,1591563,2605,8,FRAUD,484G(B) PC ACCESS CARD FRAUD,5,5C,1623,2022/06/02 19:51:00+00
15520,1591565,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,6,6C,1111,2022/06/01 06:55:00+00
15521,1591567,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1653,2022/03/30 08:25:00+00
15522,1591568,2602,0,FRAUD,FRAUD-SWINDLE,2,2B,0541,2022/06/01 07:00:00+00
15523,1591569,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5A,1522,2022/05/28 23:20:00+00
15524,1591571,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0913,2022/05/28 12:00:00+00
15525,1591572,5404,22,TRAFFIC,23153(G) DUI DRGS & ALCO W/INJ,2,2B,0546,2022/06/02 09:06:00+00
15526,1591573,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0313,2022/05/19 00:45:00+00
15527,1591574,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1654,2022/05/27 16:48:00+00
15528,1591575,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0877,2022/05/29 18:30:00+00
15529,1591576,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0843,2022/05/31 03:40:00+00
15530,1591577,4801,1,OBSTRUCTING,69 PC OBST/RESIST EXEC OFC-FEL,2,2B,0551,2022/06/02 15:28:00+00
15531,1591579,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0442,2022/05/31 04:45:00+00
15532,1591581,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,4,4B,1356,2022/06/02 07:48:00+00
15533,1591582,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4B,1304,2022/05/26 06:28:00+00
15534,1591584,2605,8,FRAUD,484G(B) PC ACCESS CARD FRAUD,5,5C,1605,2022/06/02 20:46:00+00
15535,1591585,2999,091,TAMPERING,10852 VC VEHICLE TAMPERING,6,6A,1081,2022/06/01 17:48:00+00
15536,1591586,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6B,1004,2022/05/29 03:25:00+00
15537,1591587,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0523,2022/05/30 02:42:00+00
15538,1591588,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,1,1C,0447,2022/05/31 05:59:00+00
15539,1591589,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,6,6B,1087,2022/06/02 07:03:00+00
15540,1591590,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0442,2022/05/31 05:00:00+00
15541,1591591,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0306,2022/06/01 07:38:00+00
15542,1591595,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,4,4A,0908,2022/06/01 12:21:00+00
15543,1591596,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2022/05/29 08:05:00+00
15544,1591597,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6B,1065,2022/05/20 01:55:00+00
